div,season,date,team_home,team_away,points_home,points_away,goals_home,goals_away
E0,2012,19aug2012,Man City,Southampton,3,0,3,2
E0,2012,19aug2012,Wigan,Chelsea,0,3,0,2
E0,2012,20aug2012,Everton,Man United,3,0,1,0
E0,2012,22aug2012,Chelsea,Reading,3,0,4,2
E0,2012,25aug2012,Norwich,QPR,1,1,1,1
E0,2012,25aug2012,Southampton,Wigan,0,3,0,2
E0,2012,25aug2012,Chelsea,Newcastle,3,0,2,0
E0,2012,25aug2012,Tottenham,West Brom,1,1,1,1
E0,2012,25aug2012,Swansea,West Ham,3,0,3,0
E0,2012,25aug2012,Man United,Fulham,3,0,3,2
E0,2012,25aug2012,Aston Villa,Everton,0,3,1,3
E0,2012,26aug2012,Stoke,Arsenal,1,1,0,0
E0,2012,26aug2012,Liverpool,Man City,1,1,2,2
E0,2012,01sep2012,Man City,QPR,3,0,3,1
E0,2012,01sep2012,Tottenham,Norwich,1,1,1,1
E0,2012,01sep2012,Swansea,Sunderland,1,1,2,2
E0,2012,01sep2012,Wigan,Stoke,1,1,2,2
E0,2012,01sep2012,West Brom,Everton,3,0,2,0
E0,2012,01sep2012,West Ham,Fulham,3,0,3,0
E0,2012,02sep2012,Southampton,Man United,0,3,2,3
E0,2012,02sep2012,Newcastle,Aston Villa,1,1,1,1
E0,2012,02sep2012,Liverpool,Arsenal,0,3,0,2
E0,2012,15sep2012,Aston Villa,Swansea,3,0,2,0
E0,2012,15sep2012,Arsenal,Southampton,3,0,6,1
E0,2012,15sep2012,Man United,Wigan,3,0,4,0
E0,2012,15sep2012,Norwich,West Ham,1,1,0,0
E0,2012,15sep2012,QPR,Chelsea,1,1,0,0
E0,2012,15sep2012,Fulham,West Brom,3,0,3,0
E0,2012,15sep2012,Stoke,Man City,1,1,1,1
E0,2012,15sep2012,Sunderland,Liverpool,1,1,1,1
E0,2012,16sep2012,Reading,Tottenham,0,3,1,3
E0,2012,17sep2012,Everton,Newcastle,1,1,2,2
E0,2012,22sep2012,Wigan,Fulham,0,3,1,2
E0,2012,22sep2012,Southampton,Aston Villa,3,0,4,1
E0,2012,22sep2012,West Ham,Sunderland,1,1,1,1
E0,2012,22sep2012,Swansea,Everton,0,3,0,3
E0,2012,22sep2012,West Brom,Reading,3,0,1,0
E0,2012,22sep2012,Chelsea,Stoke,3,0,1,0
E0,2012,23sep2012,Newcastle,Norwich,3,0,1,0
E0,2012,23sep2012,Tottenham,QPR,3,0,2,1
E0,2012,23sep2012,Man City,Arsenal,1,1,1,1
E0,2012,23sep2012,Liverpool,Man United,0,3,1,2
E0,2012,29sep2012,Arsenal,Chelsea,0,3,1,2
E0,2012,29sep2012,Sunderland,Wigan,3,0,1,0
E0,2012,29sep2012,Man United,Tottenham,0,3,2,3
E0,2012,29sep2012,Everton,Southampton,3,0,3,1
E0,2012,29sep2012,Norwich,Liverpool,0,3,2,5
E0,2012,29sep2012,Stoke,Swansea,3,0,2,0
E0,2012,29sep2012,Reading,Newcastle,1,1,2,2
E0,2012,29sep2012,Fulham,Man City,0,3,1,2
E0,2012,30sep2012,Aston Villa,West Brom,1,1,1,1
E0,2012,01oct2012,QPR,West Ham,0,3,1,2
E0,2012,06oct2012,Man City,Sunderland,3,0,3,0
E0,2012,06oct2012,Chelsea,Norwich,3,0,4,1
E0,2012,06oct2012,Wigan,Everton,1,1,2,2
E0,2012,06oct2012,West Brom,QPR,3,0,3,2
E0,2012,06oct2012,West Ham,Arsenal,0,3,1,3
E0,2012,06oct2012,Swansea,Reading,1,1,2,2
E0,2012,07oct2012,Newcastle,Man United,0,3,0,3
E0,2012,07oct2012,Liverpool,Stoke,1,1,0,0
E0,2012,07oct2012,Southampton,Fulham,1,1,2,2
E0,2012,07oct2012,Tottenham,Aston Villa,3,0,2,0
E0,2012,20oct2012,Liverpool,Reading,3,0,1,0
E0,2012,20oct2012,Norwich,Arsenal,3,0,1,0
E0,2012,20oct2012,West Brom,Man City,0,3,1,2
E0,2012,20oct2012,Tottenham,Chelsea,0,3,2,4
E0,2012,20oct2012,Fulham,Aston Villa,3,0,1,0
E0,2012,20oct2012,West Ham,Southampton,3,0,4,1
E0,2012,20oct2012,Swansea,Wigan,3,0,2,1
E0,2012,20oct2012,Man United,Stoke,3,0,4,2
E0,2012,21oct2012,QPR,Everton,1,1,1,1
E0,2012,21oct2012,Sunderland,Newcastle,1,1,1,1
E0,2012,27oct2012,Man City,Swansea,3,0,1,0
E0,2012,27oct2012,Stoke,Sunderland,1,1,0,0
E0,2012,27oct2012,Aston Villa,Norwich,1,1,1,1
E0,2012,27oct2012,Wigan,West Ham,3,0,2,1
E0,2012,27oct2012,Arsenal,QPR,3,0,1,0
E0,2012,27oct2012,Reading,Fulham,1,1,3,3
E0,2012,28oct2012,Everton,Liverpool,1,1,2,2
E0,2012,28oct2012,Chelsea,Man United,0,3,2,3
E0,2012,28oct2012,Newcastle,West Brom,3,0,2,1
E0,2012,28oct2012,Southampton,Tottenham,0,3,1,2
E0,2012,03nov2012,Swansea,Chelsea,1,1,1,1
E0,2012,03nov2012,Tottenham,Wigan,0,3,0,1
E0,2012,03nov2012,West Ham,Man City,1,1,0,0
E0,2012,03nov2012,Fulham,Everton,1,1,2,2
E0,2012,03nov2012,Man United,Arsenal,3,0,2,1
E0,2012,03nov2012,Sunderland,Aston Villa,0,3,0,1
E0,2012,03nov2012,Norwich,Stoke,3,0,1,0
E0,2012,04nov2012,QPR,Reading,1,1,1,1
E0,2012,04nov2012,Liverpool,Newcastle,1,1,1,1
E0,2012,05nov2012,West Brom,Southampton,3,0,2,0
E0,2012,10nov2012,Arsenal,Fulham,1,1,3,3
E0,2012,10nov2012,Stoke,QPR,3,0,1,0
E0,2012,10nov2012,Aston Villa,Man United,0,3,2,3
E0,2012,10nov2012,Southampton,Swansea,1,1,1,1
E0,2012,10nov2012,Wigan,West Brom,0,3,1,2
E0,2012,10nov2012,Reading,Norwich,1,1,0,0
E0,2012,10nov2012,Everton,Sunderland,3,0,2,1
E0,2012,11nov2012,Newcastle,West Ham,0,3,0,1
E0,2012,11nov2012,Chelsea,Liverpool,1,1,1,1
E0,2012,11nov2012,Man City,Tottenham,3,0,2,1
E0,2012,17nov2012,Man City,Aston Villa,3,0,5,0
E0,2012,17nov2012,QPR,Southampton,0,3,1,3
E0,2012,17nov2012,West Brom,Chelsea,3,0,2,1
E0,2012,17nov2012,Liverpool,Wigan,3,0,3,0
E0,2012,17nov2012,Reading,Everton,3,0,2,1
E0,2012,17nov2012,Norwich,Man United,3,0,1,0
E0,2012,17nov2012,Newcastle,Swansea,0,3,1,2
E0,2012,17nov2012,Arsenal,Tottenham,3,0,5,2
E0,2012,18nov2012,Fulham,Sunderland,0,3,1,3
E0,2012,19nov2012,West Ham,Stoke,1,1,1,1
E0,2012,24nov2012,Sunderland,West Brom,0,3,2,4
E0,2012,24nov2012,Aston Villa,Arsenal,1,1,0,0
E0,2012,24nov2012,Man United,QPR,3,0,3,1
E0,2012,24nov2012,Stoke,Fulham,3,0,1,0
E0,2012,24nov2012,Wigan,Reading,3,0,3,2
E0,2012,24nov2012,Everton,Norwich,1,1,1,1
E0,2012,25nov2012,Swansea,Liverpool,1,1,0,0
E0,2012,25nov2012,Southampton,Newcastle,3,0,2,0
E0,2012,25nov2012,Chelsea,Man City,1,1,0,0
E0,2012,25nov2012,Tottenham,West Ham,3,0,3,1
E0,2012,27nov2012,Aston Villa,Reading,3,0,1,0
E0,2012,27nov2012,Sunderland,QPR,1,1,0,0
E0,2012,28nov2012,Stoke,Newcastle,3,0,2,1
E0,2012,28nov2012,Swansea,West Brom,3,0,3,1
E0,2012,28nov2012,Chelsea,Fulham,1,1,0,0
E0,2012,28nov2012,Southampton,Norwich,1,1,1,1
E0,2012,28nov2012,Wigan,Man City,0,3,0,2
E0,2012,28nov2012,Man United,West Ham,3,0,1,0
E0,2012,28nov2012,Tottenham,Liverpool,3,0,2,1
E0,2012,28nov2012,Everton,Arsenal,1,1,1,1
E0,2012,01dec2012,Fulham,Tottenham,0,3,0,3
E0,2012,01dec2012,QPR,Aston Villa,1,1,1,1
E0,2012,01dec2012,West Ham,Chelsea,3,0,3,1
E0,2012,01dec2012,West Brom,Stoke,0,3,0,1
E0,2012,01dec2012,Liverpool,Southampton,3,0,1,0
E0,2012,01dec2012,Reading,Man United,0,3,3,4
E0,2012,01dec2012,Arsenal,Swansea,0,3,0,2
E0,2012,01dec2012,Man City,Everton,1,1,1,1
E0,2012,02dec2012,Norwich,Sunderland,3,0,2,1
E0,2012,03dec2012,Newcastle,Wigan,3,0,3,0
E0,2012,08dec2012,Swansea,Norwich,0,3,3,4
E0,2012,08dec2012,Aston Villa,Stoke,1,1,0,0
E0,2012,08dec2012,Sunderland,Chelsea,0,3,1,3
E0,2012,08dec2012,Arsenal,West Brom,3,0,2,0
E0,2012,08dec2012,Wigan,QPR,1,1,2,2
E0,2012,08dec2012,Southampton,Reading,3,0,1,0
E0,2012,09dec2012,Everton,Tottenham,3,0,2,1
E0,2012,09dec2012,Man City,Man United,0,3,2,3
E0,2012,09dec2012,West Ham,Liverpool,0,3,2,3
E0,2012,10dec2012,Fulham,Newcastle,3,0,2,1
E0,2012,11dec2012,Sunderland,Reading,3,0,3,0
E0,2012,15dec2012,Newcastle,Man City,0,3,1,3
E0,2012,15dec2012,Stoke,Everton,1,1,1,1
E0,2012,15dec2012,Liverpool,Aston Villa,0,3,1,3
E0,2012,15dec2012,QPR,Fulham,3,0,2,1
E0,2012,15dec2012,Man United,Sunderland,3,0,3,1
E0,2012,15dec2012,Norwich,Wigan,3,0,2,1
E0,2012,16dec2012,West Brom,West Ham,1,1,0,0
E0,2012,16dec2012,Tottenham,Swansea,3,0,1,0
E0,2012,17dec2012,Reading,Arsenal,0,3,2,5
E0,2012,22dec2012,Tottenham,Stoke,1,1,0,0
E0,2012,22dec2012,Southampton,Sunderland,0,3,0,1
E0,2012,22dec2012,Liverpool,Fulham,3,0,4,0
E0,2012,22dec2012,Newcastle,QPR,3,0,1,0
E0,2012,22dec2012,West Brom,Norwich,3,0,2,1
E0,2012,22dec2012,West Ham,Everton,0,3,1,2
E0,2012,22dec2012,Man City,Reading,3,0,1,0
E0,2012,22dec2012,Wigan,Arsenal,0,3,0,1
E0,2012,23dec2012,Chelsea,Aston Villa,3,0,8,0
E0,2012,23dec2012,Swansea,Man United,1,1,1,1
E0,2012,26dec2012,Norwich,Chelsea,0,3,0,1
E0,2012,26dec2012,Sunderland,Man City,3,0,1,0
E0,2012,26dec2012,Man United,Newcastle,3,0,4,3
E0,2012,26dec2012,Aston Villa,Tottenham,0,3,0,4
E0,2012,26dec2012,Fulham,Southampton,1,1,1,1
E0,2012,26dec2012,Stoke,Liverpool,3,0,3,1
E0,2012,26dec2012,QPR,West Brom,0,3,1,2
E0,2012,26dec2012,Everton,Wigan,3,0,2,1
E0,2012,26dec2012,Reading,Swansea,1,1,0,0
E0,2012,29dec2012,Fulham,Swansea,0,3,1,2
E0,2012,29dec2012,Aston Villa,Wigan,0,3,0,3
E0,2012,29dec2012,Arsenal,Newcastle,3,0,7,3
E0,2012,29dec2012,Stoke,Southampton,1,1,3,3
E0,2012,29dec2012,Sunderland,Tottenham,0,3,1,2
E0,2012,29dec2012,Norwich,Man City,0,3,3,4
E0,2012,29dec2012,Man United,West Brom,3,0,2,0
E0,2012,29dec2012,Reading,West Ham,3,0,1,0
E0,2012,30dec2012,QPR,Liverpool,0,3,0,3
E0,2012,30dec2012,Everton,Chelsea,0,3,1,2
E0,2012,01jan2013,Tottenham,Reading,3,0,3,1
E0,2012,01jan2013,West Brom,Fulham,0,3,1,2
E0,2012,01jan2013,Swansea,Aston Villa,1,1,2,2
E0,2012,01jan2013,Southampton,Arsenal,1,1,1,1
E0,2012,01jan2013,Man City,Stoke,3,0,3,0
E0,2012,01jan2013,West Ham,Norwich,3,0,2,1
E0,2012,01jan2013,Wigan,Man United,0,3,0,4
E0,2012,02jan2013,Newcastle,Everton,0,3,1,2
E0,2012,02jan2013,Liverpool,Sunderland,3,0,3,0
E0,2012,02jan2013,Chelsea,QPR,0,3,0,1
E0,2012,12jan2013,Sunderland,West Ham,3,0,3,0
E0,2012,12jan2013,Reading,West Brom,3,0,3,2
E0,2012,12jan2013,QPR,Tottenham,1,1,0,0
E0,2012,12jan2013,Everton,Swansea,1,1,0,0
E0,2012,12jan2013,Norwich,Newcastle,1,1,0,0
E0,2012,12jan2013,Aston Villa,Southampton,0,3,0,1
E0,2012,12jan2013,Fulham,Wigan,1,1,1,1
E0,2012,12jan2013,Stoke,Chelsea,0,3,0,4
E0,2012,13jan2013,Arsenal,Man City,0,3,0,2
E0,2012,13jan2013,Man United,Liverpool,3,0,2,1
E0,2012,16jan2013,Chelsea,Southampton,1,1,2,2
E0,2012,19jan2013,Swansea,Stoke,3,0,3,1
E0,2012,19jan2013,Newcastle,Reading,0,3,1,2
E0,2012,19jan2013,Liverpool,Norwich,3,0,5,0
E0,2012,19jan2013,Man City,Fulham,3,0,2,0
E0,2012,19jan2013,West Brom,Aston Villa,1,1,2,2
E0,2012,19jan2013,West Ham,QPR,1,1,1,1
E0,2012,19jan2013,Wigan,Sunderland,0,3,2,3
E0,2012,20jan2013,Chelsea,Arsenal,3,0,2,1
E0,2012,20jan2013,Tottenham,Man United,1,1,1,1
E0,2012,21jan2013,Southampton,Everton,1,1,0,0
E0,2012,23jan2013,Arsenal,West Ham,3,0,5,1
E0,2012,29jan2013,Stoke,Wigan,1,1,2,2
E0,2012,29jan2013,Aston Villa,Newcastle,0,3,1,2
E0,2012,29jan2013,QPR,Man City,1,1,0,0
E0,2012,29jan2013,Sunderland,Swansea,1,1,0,0
E0,2012,30jan2013,Everton,West Brom,3,0,2,1
E0,2012,30jan2013,Norwich,Tottenham,1,1,1,1
E0,2012,30jan2013,Reading,Chelsea,1,1,2,2
E0,2012,30jan2013,Arsenal,Liverpool,1,1,2,2
E0,2012,30jan2013,Fulham,West Ham,3,0,3,1
E0,2012,30jan2013,Man United,Southampton,3,0,2,1
E0,2012,02feb2013,Fulham,Man United,0,3,0,1
E0,2012,02feb2013,West Ham,Swansea,3,0,1,0
E0,2012,02feb2013,Everton,Aston Villa,1,1,3,3
E0,2012,02feb2013,Wigan,Southampton,1,1,2,2
E0,2012,02feb2013,Reading,Sunderland,3,0,2,1
E0,2012,02feb2013,QPR,Norwich,1,1,0,0
E0,2012,02feb2013,Arsenal,Stoke,3,0,1,0
E0,2012,02feb2013,Newcastle,Chelsea,3,0,3,2
E0,2012,03feb2013,West Brom,Tottenham,0,3,0,1
E0,2012,03feb2013,Man City,Liverpool,1,1,2,2
E0,2012,09feb2013,Chelsea,Wigan,3,0,4,1
E0,2012,09feb2013,Southampton,Man City,3,0,3,1
E0,2012,09feb2013,Swansea,QPR,3,0,4,1
E0,2012,09feb2013,Sunderland,Arsenal,0,3,0,1
E0,2012,09feb2013,Norwich,Fulham,1,1,0,0
E0,2012,09feb2013,Stoke,Reading,3,0,2,1
E0,2012,09feb2013,Tottenham,Newcastle,3,0,2,1
E0,2012,10feb2013,Man United,Everton,3,0,2,0
E0,2012,10feb2013,Aston Villa,West Ham,3,0,2,1
E0,2012,11feb2013,Liverpool,West Brom,0,3,0,2
E0,2012,17feb2013,Liverpool,Swansea,3,0,5,0
E0,2012,23feb2013,Reading,Wigan,0,3,0,3
E0,2012,23feb2013,Norwich,Everton,3,0,2,1
E0,2012,23feb2013,QPR,Man United,0,3,0,2
E0,2012,23feb2013,West Brom,Sunderland,3,0,2,1
E0,2012,23feb2013,Arsenal,Aston Villa,3,0,2,1
E0,2012,23feb2013,Fulham,Stoke,3,0,1,0
E0,2012,24feb2013,Man City,Chelsea,3,0,2,0
E0,2012,24feb2013,Newcastle,Southampton,3,0,4,2
E0,2012,25feb2013,West Ham,Tottenham,0,3,2,3
E0,2012,02mar2013,Everton,Reading,3,0,3,1
E0,2012,02mar2013,Southampton,QPR,0,3,1,2
E0,2012,02mar2013,Man United,Norwich,3,0,4,0
E0,2012,02mar2013,Chelsea,West Brom,3,0,1,0
E0,2012,02mar2013,Swansea,Newcastle,3,0,1,0
E0,2012,02mar2013,Sunderland,Fulham,1,1,2,2
E0,2012,02mar2013,Stoke,West Ham,0,3,0,1
E0,2012,02mar2013,Wigan,Liverpool,0,3,0,4
E0,2012,03mar2013,Tottenham,Arsenal,3,0,2,1
E0,2012,04mar2013,Aston Villa,Man City,0,3,0,1
E0,2012,09mar2013,QPR,Sunderland,3,0,3,1
E0,2012,09mar2013,Reading,Aston Villa,0,3,1,2
E0,2012,09mar2013,West Brom,Swansea,3,0,2,1
E0,2012,09mar2013,Norwich,Southampton,1,1,0,0
E0,2012,10mar2013,Liverpool,Tottenham,3,0,3,2
E0,2012,10mar2013,Newcastle,Stoke,3,0,2,1
E0,2012,16mar2013,Man United,Reading,3,0,1,0
E0,2012,16mar2013,Aston Villa,QPR,3,0,3,2
E0,2012,16mar2013,Southampton,Liverpool,3,0,3,1
E0,2012,16mar2013,Everton,Man City,3,0,2,0
E0,2012,16mar2013,Swansea,Arsenal,0,3,0,2
E0,2012,16mar2013,Stoke,West Brom,1,1,0,0
E0,2012,17mar2013,Wigan,Newcastle,3,0,2,1
E0,2012,17mar2013,Tottenham,Fulham,0,3,0,1
E0,2012,17mar2013,Sunderland,Norwich,1,1,1,1
E0,2012,17mar2013,Chelsea,West Ham,3,0,2,0
E0,2012,30mar2013,Southampton,Chelsea,3,0,2,1
E0,2012,30mar2013,Man City,Newcastle,3,0,4,0
E0,2012,30mar2013,Sunderland,Man United,0,3,0,1
E0,2012,30mar2013,Arsenal,Reading,3,0,4,1
E0,2012,30mar2013,Everton,Stoke,3,0,1,0
E0,2012,30mar2013,Swansea,Tottenham,0,3,1,2
E0,2012,30mar2013,West Ham,West Brom,3,0,3,1
E0,2012,30mar2013,Wigan,Norwich,3,0,1,0
E0,2012,31mar2013,Aston Villa,Liverpool,0,3,1,2
E0,2012,01apr2013,Fulham,QPR,3,0,3,2
E0,2012,06apr2013,Reading,Southampton,0,3,0,2
E0,2012,06apr2013,Norwich,Swansea,1,1,2,2
E0,2012,06apr2013,West Brom,Arsenal,0,3,1,2
E0,2012,06apr2013,Stoke,Aston Villa,0,3,1,3
E0,2012,07apr2013,Newcastle,Fulham,3,0,1,0
E0,2012,07apr2013,Chelsea,Sunderland,3,0,2,1
E0,2012,07apr2013,Liverpool,West Ham,1,1,0,0
E0,2012,07apr2013,Tottenham,Everton,1,1,2,2
E0,2012,07apr2013,QPR,Wigan,1,1,1,1
E0,2012,08apr2013,Man United,Man City,0,3,1,2
E0,2012,13apr2013,Aston Villa,Fulham,1,1,1,1
E0,2012,13apr2013,Arsenal,Norwich,3,0,3,1
E0,2012,13apr2013,Everton,QPR,3,0,2,0
E0,2012,13apr2013,Reading,Liverpool,1,1,0,0
E0,2012,13apr2013,Southampton,West Ham,1,1,1,1
E0,2012,14apr2013,Stoke,Man United,0,3,0,2
E0,2012,14apr2013,Newcastle,Sunderland,0,3,0,3
E0,2012,16apr2013,Arsenal,Everton,1,1,0,0
E0,2012,17apr2013,West Ham,Man United,1,1,2,2
E0,2012,17apr2013,Man City,Wigan,3,0,1,0
E0,2012,17apr2013,Fulham,Chelsea,0,3,0,3
E0,2012,20apr2013,West Brom,Newcastle,1,1,1,1
E0,2012,20apr2013,Sunderland,Everton,3,0,1,0
E0,2012,20apr2013,Norwich,Reading,3,0,2,1
E0,2012,20apr2013,QPR,Stoke,0,3,0,2
E0,2012,20apr2013,Swansea,Southampton,1,1,0,0
E0,2012,20apr2013,Fulham,Arsenal,0,3,0,1
E0,2012,20apr2013,West Ham,Wigan,3,0,2,0
E0,2012,21apr2013,Liverpool,Chelsea,1,1,2,2
E0,2012,21apr2013,Tottenham,Man City,3,0,3,1
E0,2012,22apr2013,Man United,Aston Villa,3,0,3,0
E0,2012,27apr2013,Man City,West Ham,3,0,2,1
E0,2012,27apr2013,Southampton,West Brom,0,3,0,3
E0,2012,27apr2013,Everton,Fulham,3,0,1,0
E0,2012,27apr2013,Stoke,Norwich,3,0,1,0
E0,2012,27apr2013,Newcastle,Liverpool,0,3,0,6
E0,2012,27apr2013,Wigan,Tottenham,1,1,2,2
E0,2012,28apr2013,Chelsea,Swansea,3,0,2,0
E0,2012,28apr2013,Arsenal,Man United,1,1,1,1
E0,2012,28apr2013,Reading,QPR,1,1,0,0
E0,2012,29apr2013,Aston Villa,Sunderland,3,0,6,1
E0,2012,04may2013,Fulham,Reading,0,3,2,4
E0,2012,04may2013,Tottenham,Southampton,3,0,1,0
E0,2012,04may2013,Swansea,Man City,1,1,0,0
E0,2012,04may2013,West Ham,Newcastle,1,1,0,0
E0,2012,04may2013,West Brom,Wigan,0,3,2,3
E0,2012,04may2013,Norwich,Aston Villa,0,3,1,2
E0,2012,04may2013,QPR,Arsenal,0,3,0,1
E0,2012,05may2013,Man United,Chelsea,0,3,0,1
E0,2012,05may2013,Liverpool,Everton,1,1,0,0
E0,2012,06may2013,Sunderland,Stoke,1,1,1,1
E0,2012,07may2013,Wigan,Swansea,0,3,2,3
E0,2012,07may2013,Man City,West Brom,3,0,1,0
E0,2012,08may2013,Chelsea,Tottenham,1,1,2,2
E0,2012,11may2013,Aston Villa,Chelsea,0,3,1,2
E0,2012,12may2013,Norwich,West Brom,3,0,4,0
E0,2012,12may2013,Everton,West Ham,3,0,2,0
E0,2012,12may2013,Stoke,Tottenham,0,3,1,2
E0,2012,12may2013,Sunderland,Southampton,1,1,1,1
E0,2012,12may2013,QPR,Newcastle,0,3,1,2
E0,2012,12may2013,Man United,Swansea,3,0,2,1
E0,2012,12may2013,Fulham,Liverpool,0,3,1,3
E0,2012,14may2013,Arsenal,Wigan,3,0,4,1
E0,2012,14may2013,Reading,Man City,0,3,0,2
E0,2012,19may2013,Southampton,Stoke,1,1,1,1
E0,2012,19may2013,Wigan,Aston Villa,1,1,2,2
E0,2012,19may2013,Tottenham,Sunderland,3,0,1,0
E0,2012,19may2013,Liverpool,QPR,3,0,1,0
E0,2012,19may2013,West Brom,Man United,1,1,5,5
E0,2012,19may2013,Newcastle,Arsenal,0,3,0,1
E0,2012,19may2013,Chelsea,Everton,3,0,2,1
E0,2012,19may2013,Man City,Norwich,0,3,2,3
E0,2012,19may2013,Swansea,Fulham,0,3,0,3
E0,2012,19may2013,West Ham,Reading,3,0,4,2
E0,2013,17aug2013,Arsenal,Aston Villa,0,3,1,3
E0,2013,17aug2013,Swansea,Man United,0,3,1,4
E0,2013,17aug2013,West Brom,Southampton,0,3,0,1
E0,2013,17aug2013,West Ham,Cardiff,3,0,2,0
E0,2013,17aug2013,Norwich,Everton,1,1,2,2
E0,2013,17aug2013,Sunderland,Fulham,0,3,0,1
E0,2013,17aug2013,Liverpool,Stoke,3,0,1,0
E0,2013,18aug2013,Chelsea,Hull,3,0,2,0
E0,2013,18aug2013,Crystal Palace,Tottenham,0,3,0,1
E0,2013,19aug2013,Man City,Newcastle,3,0,4,0
E0,2013,21aug2013,Chelsea,Aston Villa,3,0,2,1
E0,2013,24aug2013,Newcastle,West Ham,1,1,0,0
E0,2013,24aug2013,Aston Villa,Liverpool,0,3,0,1
E0,2013,24aug2013,Fulham,Arsenal,0,3,1,3
E0,2013,24aug2013,Stoke,Crystal Palace,3,0,2,1
E0,2013,24aug2013,Everton,West Brom,1,1,0,0
E0,2013,24aug2013,Southampton,Sunderland,1,1,1,1
E0,2013,24aug2013,Hull,Norwich,3,0,1,0
E0,2013,25aug2013,Cardiff,Man City,3,0,3,2
E0,2013,25aug2013,Tottenham,Swansea,3,0,1,0
E0,2013,26aug2013,Man United,Chelsea,1,1,0,0
E0,2013,31aug2013,Norwich,Southampton,3,0,1,0
E0,2013,31aug2013,Man City,Hull,3,0,2,0
E0,2013,31aug2013,Newcastle,Fulham,3,0,1,0
E0,2013,31aug2013,Crystal Palace,Sunderland,3,0,3,1
E0,2013,31aug2013,West Ham,Stoke,0,3,0,1
E0,2013,31aug2013,Cardiff,Everton,1,1,0,0
E0,2013,01sep2013,Arsenal,Tottenham,3,0,1,0
E0,2013,01sep2013,Liverpool,Man United,3,0,1,0
E0,2013,01sep2013,West Brom,Swansea,0,3,0,2
E0,2013,14sep2013,Stoke,Man City,1,1,0,0
E0,2013,14sep2013,Fulham,West Brom,1,1,1,1
E0,2013,14sep2013,Tottenham,Norwich,3,0,2,0
E0,2013,14sep2013,Everton,Chelsea,3,0,1,0
E0,2013,14sep2013,Man United,Crystal Palace,3,0,2,0
E0,2013,14sep2013,Sunderland,Arsenal,0,3,1,3
E0,2013,14sep2013,Hull,Cardiff,1,1,1,1
E0,2013,14sep2013,Aston Villa,Newcastle,0,3,1,2
E0,2013,15sep2013,Southampton,West Ham,1,1,0,0
E0,2013,16sep2013,Swansea,Liverpool,1,1,2,2
E0,2013,21sep2013,Norwich,Aston Villa,0,3,0,1
E0,2013,21sep2013,Newcastle,Hull,0,3,2,3
E0,2013,21sep2013,West Ham,Everton,0,3,2,3
E0,2013,21sep2013,Liverpool,Southampton,0,3,0,1
E0,2013,21sep2013,Chelsea,Fulham,3,0,2,0
E0,2013,21sep2013,West Brom,Sunderland,3,0,3,0
E0,2013,22sep2013,Man City,Man United,3,0,4,1
E0,2013,22sep2013,Cardiff,Tottenham,0,3,0,1
E0,2013,22sep2013,Crystal Palace,Swansea,0,3,0,2
E0,2013,22sep2013,Arsenal,Stoke,3,0,3,1
E0,2013,28sep2013,Swansea,Arsenal,0,3,1,2
E0,2013,28sep2013,Man United,West Brom,0,3,1,2
E0,2013,28sep2013,Aston Villa,Man City,3,0,3,2
E0,2013,28sep2013,Tottenham,Chelsea,1,1,1,1
E0,2013,28sep2013,Hull,West Ham,3,0,1,0
E0,2013,28sep2013,Southampton,Crystal Palace,3,0,2,0
E0,2013,28sep2013,Fulham,Cardiff,0,3,1,2
E0,2013,29sep2013,Sunderland,Liverpool,0,3,1,3
E0,2013,29sep2013,Stoke,Norwich,0,3,0,1
E0,2013,30sep2013,Everton,Newcastle,3,0,3,2
E0,2013,05oct2013,Hull,Aston Villa,1,1,0,0
E0,2013,05oct2013,Sunderland,Man United,0,3,1,2
E0,2013,05oct2013,Man City,Everton,3,0,3,1
E0,2013,05oct2013,Fulham,Stoke,3,0,1,0
E0,2013,05oct2013,Liverpool,Crystal Palace,3,0,3,1
E0,2013,05oct2013,Cardiff,Newcastle,0,3,1,2
E0,2013,06oct2013,Tottenham,West Ham,0,3,0,3
E0,2013,06oct2013,Norwich,Chelsea,0,3,1,3
E0,2013,06oct2013,West Brom,Arsenal,1,1,1,1
E0,2013,06oct2013,Southampton,Swansea,3,0,2,0
E0,2013,19oct2013,Swansea,Sunderland,3,0,4,0
E0,2013,19oct2013,Newcastle,Liverpool,1,1,2,2
E0,2013,19oct2013,Chelsea,Cardiff,3,0,4,1
E0,2013,19oct2013,Everton,Hull,3,0,2,1
E0,2013,19oct2013,West Ham,Man City,0,3,1,3
E0,2013,19oct2013,Man United,Southampton,1,1,1,1
E0,2013,19oct2013,Stoke,West Brom,1,1,0,0
E0,2013,19oct2013,Arsenal,Norwich,3,0,4,1
E0,2013,20oct2013,Aston Villa,Tottenham,0,3,0,2
E0,2013,21oct2013,Crystal Palace,Fulham,0,3,1,4
E0,2013,26oct2013,Liverpool,West Brom,3,0,4,1
E0,2013,26oct2013,Norwich,Cardiff,1,1,0,0
E0,2013,26oct2013,Man United,Stoke,3,0,3,2
E0,2013,26oct2013,Southampton,Fulham,3,0,2,0
E0,2013,26oct2013,Crystal Palace,Arsenal,0,3,0,2
E0,2013,26oct2013,Aston Villa,Everton,0,3,0,2
E0,2013,27oct2013,Sunderland,Newcastle,3,0,2,1
